paper_id;author_id;author_sequence_number
2153394514;2791659108;2
2153403689;1972661850;1
2153403689;1992321294;3
2153403689;2589185304;2
2153406835;2423616415;2
2153406835;2631820179;1
2153406835;2665808088;3
2153431389;2070690813;2
2153431389;2114031719;5
2153431389;2147417213;4
2153431389;2163374114;1
2153431389;2180854151;3
2153437749;293823385;1
2153437749;2000756334;2
2153437749;2572225443;3
2153441833;42252880;4
2153441833;1968927443;7
2153441833;2115133629;1
2153441833;2119202230;9
2153441833;2134434644;8
2153441833;2162026016;3
2153441833;2165104502;6
2153441833;2273901487;2
2153441833;2554163504;5
2153460674;1969940621;2
2153460674;2066668350;3
2153460674;2763528497;1
2153461645;102396157;3
2153461645;201106088;4
2153461645;1982785273;2
2153461645;2109569077;1
2153463096;37046778;1
2153463096;2022419906;5
2153463096;2117023695;3
2153463096;2306473370;2
2153463096;2715903233;4
2153466100;1995040463;4
2153466100;2083787395;6
2153466100;2091794321;1
2153466100;2701072559;2
2153466100;2707319270;5
2153466100;2780262959;3
2153471539;2718966292;1
2153477637;195103313;1
2153477637;2025447801;5
2153477637;2074185097;2
2153477637;2429047310;6
2153477637;2513801146;4
2153477637;2515092193;3
2153480100;721344619;1
2153480100;2302636859;2
2153500490;2144546205;3
2153500490;2149747595;2
2153500490;2599443351;1
2153524372;289916785;1
2153524372;576109062;6
2153524372;1494178544;3
2153524372;2093109954;2
2153524372;2113350296;4
2153524372;2116953922;5
2153528709;2107798426;2
2153528709;2107932627;1
2153542145;384235378;3
2153542145;2107388092;4
2153542145;2133201321;2
2153542145;2135397521;1
2153549729;1944468933;1
2153549729;2100669608;2
2153551147;2113397750;1
2153551147;2118924019;5
2153551147;2123014759;3
2153551147;2226352398;4
2153551147;2873778457;2
2153554803;1989483876;2
2153554803;2044057687;3
2153554803;2090983226;1
2153567171;2060113689;5
2153567171;2160809525;4
2153567171;2254345099;3
2153567171;2336250093;2
2153575705;2129115893;2
2153575705;2147407371;1
2153575705;2175398660;3
2153592001;2116772828;4
2153592001;2125481875;3
2153592001;2128990482;2
2153592001;2137067593;5
2153592001;2242823020;1
2153597807;37146317;4
2153597807;2126522811;1
2153597807;2166597129;3
2153597807;2722710644;2
2153606841;702501669;8
2153606841;1652316942;7
2153606841;2057266651;3
2153606841;2224522226;9
2153606841;2231881348;4
2153606841;2462886223;5
2153606841;2562231988;1
2153606841;2654440545;6
2153606841;2664965216;10
2153606841;2721825112;2
2153620616;2149662700;2
2153620616;2251226959;3
2153620616;2262400240;1
2153620664;2060883941;1
2153620664;2135052836;3
2153620664;2894126009;2
2153626359;2689322591;1
2153637372;2127164171;1
2153637372;2154254054;2
2153670253;577998942;3
2153670253;2139712442;2
2153670253;2165991420;4
2153670253;2810102437;1
2153682376;1311744216;1
2153682376;1983958701;3
2153682376;2098574087;2
2153707161;1927617948;4
2153707161;2139462554;5
2153707161;2145075537;1
2153707161;2171001105;3
2153707161;2595390834;2
2153715661;2231193166;1
2153715661;2275258531;2
2153717767;1992120996;3
2153717767;2023608286;4
2153717767;2119202230;1
2153717767;2470876897;2
2153738600;90007698;1
2153738600;2906122974;4
2153738600;2906305790;6
2153738600;2906365009;3
2153738600;2906434450;5
2153738600;2906556592;2
2153740569;2576087979;1
2153755031;1965393428;2
2153755031;2330030361;1
2153755031;2649512434;3
2153769602;2028456424;1
2153769602;2054286955;3
2153769602;2087790776;2
2153769602;2165064325;4
2153769602;2225913617;5
2153782067;2508293118;1
2153782067;2648746460;2
2153836330;2030366862;1
2153836330;2679102317;5
2153847490;833433398;3
2153847490;2295557731;1
2153847490;2632485803;4
2153847490;2695866764;2
2153912990;112613578;1
2153912990;1975160284;2
2153923655;335428689;3
2153923655;1859744482;2
2153923655;2152709933;1
2153948620;229365224;2
2153948620;1876393555;1
2153972838;2116717946;2
2153972838;2116811638;3
2153972838;2154166576;4
2153972838;2307474635;1
2153990702;2142881748;2
2153990702;2146731111;3
2153990702;2488617183;1
2153993385;1974971446;1
2153993385;2165303007;2
2154033825;90834082;1
2154033825;1808509162;4
2154033825;2213729564;3
2154033825;2230916255;2
2154046714;384813227;1
2154046714;2122423217;2
2154047670;2073529548;1
2154047670;2117564997;2
2154047670;2777699216;4
2154047670;2807088416;3
2154053571;2161455075;1
2154054049;1978425579;2
2154054049;2525430913;3
2154054049;2888126025;1
2154069299;391330844;2
2154069299;1986355708;1
2154069299;2103525648;3
2154073950;252695556;3
2154073950;1886754024;1
2154073950;1974926465;2
2154082326;2160667944;2
2154082326;2396161287;1
2154099418;2121736193;1
2154099418;2296898667;2
2154114969;2569416103;2
2154114969;2570354779;1
2154114969;2570753602;3
2154117085;2229269447;1
2154124105;2122193271;2
2154124105;2628997228;1
2154127478;1997086520;7
2154127478;146466659;3
2154127478;2110484598;2
2154127478;2305593959;1
2154127478;2408946243;4
2154127478;2417451958;10
2154127478;2431877625;5
2154127478;2437292598;6
2154127478;2650438210;9
2154127478;2702427753;8
2154139751;2441662006;1
2154139751;2504947362;2
2154158250;2777836997;1
2154184853;250976945;1
2154184853;296695250;2
2154216058;237265413;2
2154216058;256611859;3
2154216058;1983982202;1
2154218861;683941801;6
2154218861;2031930734;3
2154218861;2108564265;5
2154218861;2111104450;1
2154218861;2147064222;2
2154218861;2805238609;4
2154224171;125784020;2
2154224171;2275770936;1
2154232058;90469688;2
2154232058;2114210763;1
2154240521;2636177896;1
2154257728;1909355392;2
2154257728;2799016402;1
2154259122;2022150520;1
2154272097;307337131;2
2154272097;2054841052;1
2154272097;2130814763;3
2154276668;390100184;3
2154276668;1890322378;4
2154276668;2669159528;2
2154276668;2679902036;1
2154283742;2161195201;1
2154297518;2275807648;4
2154297518;2601562075;2
2154297518;2645886015;3
2154297518;2654569809;1
2154309430;338905720;2
2154309430;2134901408;1
2154321657;2777918830;1
2154321657;2799172433;2
2154321657;2807684385;3
2154341726;66921463;1
2154341726;89134272;2
2154341726;1992120996;3
2154358524;2481894440;1
2154358524;2634801845;2
2154374022;2151065256;2
2154374022;2154015474;1
2154374022;2169083300;4
2154374083;2386357457;1
2154391837;216611935;2
2154391837;668764113;3
2154391837;2134484647;1
2154399339;1965304629;1
2154399339;2150988912;2
2154407993;1666927285;5
2154407993;1980218920;2
2154407993;2060362752;4
2154407993;2101005296;3
2154407993;2498801606;1
2154435142;403640012;3
2154435142;2038641351;1
2154435142;2149097437;2
2154436087;2126657703;1
2154436087;2276361779;3
2154436087;2573427620;2
2154436087;2778093430;4
2154450170;207613992;3
2154450170;1685235157;4
2154450170;1949015100;5
2154450170;2047627327;9
2154450170;2076944274;2
2154450170;2109856259;1
2154450170;2137355191;8
2154450170;2149189844;6
2154450170;2153512499;7
2154461113;2658555844;1
2154473704;792473294;2
2154473704;2013360714;1
2154473704;2035665841;4
2154473704;2318571941;3
2154478683;102848045;2
2154478683;2230931838;1
2154503164;1981749074;4
2154503164;1984815221;1
2154503164;2059638160;2
2154503164;2114517036;3
2154504498;2025687059;3
2154504498;2080155231;1
2154504498;2110278953;2
2154524064;1139919548;1
2154524064;2105183702;2
2154524064;2108872182;3
2154542344;2903352544;1
2154605879;229712118;3
2154605879;2013146681;1
2154605879;2058497113;2
2154617081;1992438009;4
2154617081;2133384150;3
2154617081;2155224846;5
2154617081;2159434585;1
2154617081;2627225717;2
2154672112;2111539924;1
2154672112;2159598052;2
2154672408;2172290076;3
2154672408;2281043602;1
2154672408;2490631140;2
2154672408;2624840675;4
2154682525;2136258827;2
2154682525;2208814380;1
2154694121;2095619071;2
2154694121;2103155697;4
2154694121;2110271688;1
2154694121;2111470091;3
2154694121;2704392829;5
2154698230;2107192907;3
2154698230;2110155496;1
2154698230;2144713900;2
2154704435;192858880;6
2154704435;1894711388;1
2154704435;2133575506;4
2154704435;2166185492;5
2154704435;2240283376;3
2154704435;2483996016;2
2154714148;390930505;2
2154714148;2150051006;1
2154742309;2655643282;2
2154742309;2681875918;4
2154742309;2704881029;1
2154742309;2705632192;3
2154761488;2083449707;4
2154761488;2146164273;1
2154761488;2155470383;2
2154761488;2303458411;3
2154774093;2104624207;1
2154774093;2312537835;4
2154774093;2639343899;2
2154774093;2753966533;3
2154774093;2779776804;5
2154789475;2122423217;1
2154801744;1994973432;2
2154801744;2116548023;3
2154801744;2136930509;1
2154802450;2101815510;3
2154802450;2109871629;1
2154802450;2484893150;2
2154806583;2059591427;3
2154806583;2136127216;2
2154806583;2187325168;4
2154806583;2251258004;1
2154808139;649364785;4
2154808139;2171707840;2
2154808139;2441540743;3
2154808139;2463525311;1
2154814631;2640909598;1
2154814631;2657779710;2
2154820724;2150011549;5
2154820724;2286607564;4
2154820724;2303094738;2
2154820724;2507577444;1
2154820724;2566953705;3
2154861061;2810570741;2
2154861061;2811048197;1
2154863295;251972367;2
2154863295;2021665602;4
2154863295;2117025218;3
2154863295;2161213625;5
2154863295;2227458653;6
2154863295;2640814360;1
2154916285;300074472;3
2154916285;1964422877;2
2154916285;2083129847;1
2154928623;2137025575;2
2154928623;2166480455;1
2154928623;2526228583;3
2154946603;1893876070;1
2154946603;2289625169;2
2154968736;1976064916;2
2154968736;2307979194;1
2154969126;2144192189;1
2154969126;2169104522;2
2154971166;274210153;1
2154972257;192721846;2
2154972257;309765679;7
2154972257;1697347604;6
2154972257;2126157804;4
2154972257;2220967271;3
2154972257;2535486464;1
2154972257;2833845806;5
2154979036;2709464852;1
2154983109;2122614874;1
2154993654;2015981232;1
2155000134;2163951303;1
2155000134;2168831951;3
2155000134;2288330356;2
2155010887;2554533333;1
2155032534;1981749074;4
2155032534;2649626055;2
2155032534;2705209841;1
2155032534;2709949236;3
2155060841;2017108474;2
2155060841;2033490064;1
2155060841;2035069577;3
2155091721;2636438257;1
2155095182;324315357;6
2155095182;1843672800;3
2155095182;2097146989;4
2155095182;2119605999;1
2155095182;2128449570;5
2155095182;2618107017;2
2155116231;1233522893;1
2155116231;2104800353;3
2155116231;2627109742;2
2155123448;743507883;3
2155123448;1927780734;1
2155123448;2138794947;2
2155138741;2157725157;3
2155138741;2302828272;2
2155138741;2764734685;1
2155146657;2086627164;1
2155146657;2099444079;2
2155179974;128788107;1
2155179974;224746252;5
2155179974;2013701728;2
2155179974;2346034927;3
2155179974;2799124439;4
2155190936;2091577687;2
2155190936;2196251779;3
2155190936;2737878622;1
2155207062;1981111451;1
2155207062;2069749540;3
2155207062;2108822711;2
2155222639;275330042;1
2155282464;2003907699;3
2155282464;2107134479;2
2155282464;2143047568;4
2155282464;2172420533;1
2155293960;2071383670;1
2155293960;2130441415;2
2155305009;1988126120;1
2155342286;2106791289;3
2155342286;2109140362;1
2155342286;2110072997;2
2155342286;2664697440;4
2155344193;214086186;3
2155344193;1212879016;1
2155344193;1234576613;2
2155351266;2054113126;2
2155351266;2343882115;1
2155367003;2134410388;1
2155367003;2134536040;2
2155367003;2161407498;5
2155367003;2310738128;4
2155367003;2481586178;3
2155372186;220312088;6
2155372186;1914437055;5
2155372186;2018665499;3
2155372186;2119006874;2
2155372186;2226701149;1
2155372186;2230493595;7
2155401574;2059591427;2
2155401574;2302902771;1
2155415631;2229794346;1
2155415631;2310459293;2
2155419522;1968321085;1
2155419522;2141916021;2
2155430189;2225891178;1
2155430189;2274213919;2
2155469137;2488092761;4
2155469137;2680816178;6
2155469137;2701135016;5
2155493403;2117074476;1
2155496365;2049056287;1
2155496365;2277266172;5
2155496365;2439097364;2
2155496365;2578693466;3
2155496365;2893192354;4
2155510184;2117157686;2
2155510184;2420604264;1
2155526271;2125838016;2
2155526271;2172186388;1
2155535594;1139150924;2
2155535594;2012125545;4
2155535594;256976611;3
2155535594;860286113;1
2155540629;2092416497;3
2155540629;2253903209;4
2155540629;2306741079;2
2155540629;2762617335;1
2155542779;2115322371;1
2155542779;2122423217;2
2155542779;2636198252;3
2155546759;1982327768;5
2155546759;2762667037;4
2155546759;2778376647;3
2155546759;2825087363;1
2155546759;2856373922;2
2155561080;2012553288;4
2155561080;2337590532;2
2155561080;2671272975;3
2155561080;2710539502;1
2155583697;416998698;1
2155583697;2506475479;2
2155583697;2623391240;3
2155589278;213850259;4
2155589278;1931000546;5
2155589278;1983959885;1
2155589278;2162455877;2
2155589278;2307386361;3
2155589809;2470475237;1
2155615644;2125997741;3
2155615644;2167586837;1
2155615644;2292944436;5
2155615644;2505168168;2
2155615644;2547516352;4
2155617369;2130845723;3
2155617369;2290090132;1
2155617369;2475326504;4
2155617369;2501817726;2
2155627284;2021798169;4
2155627284;2290256180;1
2155627284;2318644029;2
2155627284;2411350765;3
2155629301;1990353046;3
2155629301;2091485705;1
2155629301;2230841404;2
2155650199;2101357674;2
2155650199;2105970213;6
2155650199;2135504662;4
2155650199;2300291766;3
2155650199;2706725368;5
2155650199;2715040515;1
2155663792;2159500996;2
2155663792;2303625779;5
2155663792;2317288484;3
2155663792;2397137647;6
2155663792;2602631214;4
2155663792;2607540464;1
2155677180;2137079093;1
2155677180;2778695409;2
2155690386;2123078808;2
2155690386;2638356107;1
2155692519;2083449707;2
2155692519;2235788263;1
2155766950;2654979150;1
2155766950;2672678354;2
2155814251;1976257297;1
2155814251;2064750564;4
2155814251;2162039953;2
2155814251;2224858308;3
2155826717;2431767618;3
2155826717;2462527913;1
2155826717;2471826172;2
2155831461;2532417293;1
2155831461;2894483672;2
2155859214;2128962052;3
2155859214;2424929565;2
2155859214;2668838663;1
2155874224;1982518092;1
2155874224;2118030586;3
2155874224;2275694759;2
2155878676;2906602545;1
2155880472;85229119;1
2155880472;302613003;2
2155880472;2207586587;3
2155953728;2125676828;3
2155953728;2160833886;2
2155953728;2487497621;1
2155987906;2087252583;2
2155987906;2110342502;1
2155987906;2475671893;3
2155992679;13122722;4
2155992679;2030828791;3
2155992679;2294632331;1
2155992679;2543347718;2
2155996423;1710858375;2
2155996423;2125708424;1
2156017999;544170546;4
2156017999;2211946063;1
2156017999;2576060276;2
2156017999;2659045420;3
2156044683;2090566462;2
2156044683;2286355941;1
2156046047;1246198073;2
2156046047;1971569941;1
2156046047;2302762151;5
2156046047;2636407385;4
2156046047;2703452776;3
2156054234;1976146371;3
2156054234;2092807901;2
2156054234;2112837077;1
2156054234;2117059386;4
2156069893;79539668;2
2156069893;2150898947;1
2156074379;1966996502;2
2156074379;1997653586;1
2156084540;2137993087;3
2156084540;2489364180;1
2156084540;2753491678;2
2156087708;230994779;1
2156088253;2098210660;3
2156088253;2151619241;2
2156088253;2202415363;1
2156124765;2162797708;1
2156130274;2008140296;1
2156130274;2059636892;2
2156136663;2102429099;2
2156136663;2118406245;1
2156136663;2289414603;3
2156145046;2039333561;1
2156145046;2135475078;2
2156145046;2473739801;4
2156145046;2572481585;3
2156148508;2162816328;3
2156148508;2228753633;1
2156148508;2229827349;2
2156167337;1167787926;4
2156167337;1991145460;1
2156167337;2021419464;2
2156167337;2156810746;3
2156186604;200291912;4
2156186604;2628019210;2
2156186604;2740270261;3
2156186604;2784813768;1
2156213545;2046242906;1
2156257022;301532527;2
2156257022;1050500886;1
2156257022;2031220976;3
2156291665;2308377358;1
2156291665;2494178147;2
2156291665;2562482885;3
2156314400;2159986951;1
2156314400;2561811489;2
2156314974;2898106283;1
2156314974;403640012;7
2156314974;1973210805;3
2156314974;2031254715;2
2156314974;2154222356;4
2156314974;2289563000;6
2156314974;2799226783;5
2156329522;2084364402;4
2156329522;2140941161;1
2156329522;2181355280;2
2156329522;2405856706;3
2156333468;2043531070;1
2156333468;2127522507;4
2156333468;2145624532;3
2156333468;2154788843;2
2156333468;2225733586;5
2156343878;2309346797;1
2156343878;2629009057;2
2156352021;2121865354;1
2156370575;1227402686;2
2156370575;2012512502;3
2156370575;2120559829;5
2156370575;2226016910;4
2156370575;2289128761;6
2156370575;2478043353;1
2156400118;335874646;2
2156400118;2112506875;1
2156400118;2155442793;3
2156410906;2306453074;4
2156410906;2644230165;1
2156410906;2667983259;2
2156410906;2712726933;3
2156412522;263994822;5
2156412522;287062656;11
2156412522;1209312295;6
2156412522;1983354756;7
2156412522;2105177782;9
2156412522;2122502592;12
2156412522;2136556746;10
2156412522;2193889807;3
2156412522;2237445521;8
2156412522;2303819821;4
2156412522;2462382856;2
2156412522;2503966372;1
2156422944;2008900193;1
2156424642;1992167082;3
2156424642;2214392401;1
2156424642;2776871875;2
2156438427;1941516783;1
2156438427;2062062548;3
2156438427;2072450760;2
2156440763;2039389676;2
2156440763;2123850919;3
2156440763;2137771864;1
2156458441;244960322;2
2156458441;2111158966;5
2156458441;2154982890;4
2156458441;2308791371;1
2156458441;2310949129;3
2156465607;2044057687;2
2156465607;2055707505;1
2156478224;138882608;1
2156478224;2778307422;3
2156482269;2228537422;1
2156486224;2059210742;6
2156486224;2138176809;5
2156486224;2226552267;4
2156486224;2433324504;1
2156486224;2537308940;2
2156486224;2900404958;3
